scorer,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice
labeled-data\Pil02\img179.png,645.1364985163207,312.2976483679525,585.4080118694365,358.75313798219577,669.7863501483682,348.3243545994065,620.4866468842731,422.27390949554893,696.33234421365,358.75313798219577,663.1498516320478,436.4949777448071,732.3590504451042,364.4415652818991,734.2551928783384,431.75462166172105,770.2818991097927,352.1166394658753,793.0356083086056,412.7931973293768,482.0682492581604,328.41485905044505,534.2121661721069,341.687856083086,464.0548961424334,347.37628338278927,525.679525222552,409.9489836795252,434.66468842729984,365.3896364985163,456.4703264094956,441.23533382789316,405.2744807121663,370.1299925816023,414.7551928783384,445.027618694362,380.6246290801187,372.0261350148367,350.286350148368,430.8065504451039
labeled-data\Pil02\img207.png,647.0326409495551,305.661149851632,591.0964391691396,348.3243545994065,668.8382789317509,341.687856083086,620.4866468842731,412.7931973293768,697.2804154302673,351.1685682492581,664.0979228486649,428.91040801186944,736.1513353115729,362.54542284866466,735.2032640949558,422.27390949554893,771.2299703264098,336.9475,798.7240356083089,359.701209198813,481.12017804154317,320.8302893175074,539.9005934718102,330.3110014836795,462.15875370919895,335.05135756676555,530.4198813056382,398.57212908011866,428.9762611275965,348.3243545994065,458.36646884273006,427.9623367952522,408.11869436201783,352.1166394658753,415.7032640949556,433.6507640949555,382.52077151335317,357.8050667655786,352.1824925816024,426.06619436201777
labeled-data\Pil02\img293.png,648.9287833827896,301.86886498516316,602.4732937685462,352.1166394658753,669.7863501483682,335.99942878338277,624.278931750742,354.01278189910977,699.1765578635018,354.960853115727,671.6824925816027,427.014265578635,743.7359050445107,349.27242581602366,744.6839762611278,418.4816246290801,781.6587537091991,346.4282121661721,815.7893175074187,393.8317729970326,489.65281899109806,319.88221810089016,542.7448071216618,325.57064540059343,471.63946587537106,332.2071439169139,533.2640949554898,397.62405786350143,439.40504451038584,356.8569955489614,464.0548961424333,427.014265578635,409.06676557863506,359.701209198813,421.39169139465884,428.91040801186944,384.4169139465876,354.960853115727,360.71513353115733,417.5335534124629
labeled-data\Pil02\img296.png,648.9287833827896,302.8169362017804,599.6290801186944,348.3243545994065,672.6305637982198,328.41485905044505,619.538575667656,352.1166394658753,699.1765578635018,351.1685682492581,668.8382789317509,423.22198071216616,738.0474777448073,354.01278189910977,736.1513353115729,418.4816246290801,777.8664688427302,342.6359272997032,809.1528189910982,391.9356305637982,482.0682492581604,314.1937908011869,543.6928783382791,325.57064540059343,466.89910979228495,330.3110014836795,531.3679525222553,396.6759866468842,433.7166172106826,353.06471068249255,462.15875370919895,429.85847922848666,410.0148367952523,359.701209198813,418.54747774480717,432.70269287833827,382.52077151335317,357.8050667655786,357.8709198813056,419.4296958456973
labeled-data\Pil02\img303.png,646.084569732938,294.28429525222543,599.6290801186944,344.53206973293766,665.9940652818993,335.99942878338277,609.1097922848667,392.88370178041544,689.6958456973296,354.01278189910977,663.1498516320478,422.27390949554893,737.0994065281902,351.1685682492581,734.2551928783384,416.58548219584566,775.0222551928787,345.4801409495549,808.2047477744811,391.9356305637982,483.0163204747776,314.1937908011869,535.160237388724,322.72643175074177,466.89910979228495,331.2590727002967,522.8353115727004,390.987559347181,430.87240356083095,345.4801409495549,455.5222551928785,423.22198071216616,402.4302670623146,351.1685682492581,412.85905044510395,427.014265578635,377.78041543026717,353.06471068249255,348.39020771513356,415.63741097922843
labeled-data\Pil02\img327.png,632.8115727002969,294.28429525222543,582.5637982195847,347.37628338278927,651.7729970326411,330.3110014836795,596.7848664688429,409.000912462908,682.111275964392,342.6359272997032,644.1884272997036,408.05284124629077,722.878338278932,349.27242581602366,720.0341246290805,417.5335534124629,762.6973293768549,342.6359272997032,796.8278931750745,389.09141691394655,465.9510385756677,313.24571958456966,524.7314540059349,323.674502967359,451.7299703264096,329.36293026706227,512.4065281899111,394.7798442136498,418.54747774480717,348.3243545994065,439.40504451038584,423.22198071216616,392.0014836795253,348.3243545994065,399.58605341246306,428.91040801186944,364.50741839762617,351.1685682492581,335.1172106824926,416.58548219584566
labeled-data\Pil02\img354.png,640.3961424332347,280.06322700296727,594.8887240356084,327.4667878338278,662.2017804154304,317.9860756676557,606.2655786350151,394.7798442136498,688.7477744807125,333.1552151335311,654.6172106824929,406.1566988130563,725.7225519287836,336.9475,720.9821958456976,398.57212908011866,773.1261127596442,325.57064540059343,802.5163204747778,374.87034866468844,475.43175074183983,298.0765801186943,534.2121661721069,307.55729228486643,462.15875370919895,314.1937908011869,521.8872403560833,380.55877596439166,428.0281899109793,328.41485905044505,448.88575667655795,407.10477002967355,396.7418397626114,337.89557121661716,408.11869436201783,411.84512611275966,375.8842729970327,336.9475,341.7537091988131,401.4163427299703
labeled-data\Pil02\img387.png,638.5000000000002,272.4786572700296,592.992581602374,325.5706454005934,663.1498516320478,307.55729228486643,611.9540059347182,386.24720326409494,690.6439169139469,312.29764836795243,654.6172106824929,394.7798442136498,723.8264094955493,319.88221810089016,720.0341246290805,346.4282121661721,772.1780415430271,315.1418620178041,803.4643916913949,357.8050667655786,475.43175074183983,297.1285089020771,533.2640949554898,300.92079376854593,462.15875370919895,311.34957715133527,524.7314540059349,374.87034866468844,426.13204747774495,335.99942878338277,451.7299703264096,409.9489836795252,395.79376854599417,339.79171364985154,410.0148367952523,415.63741097922843,373.9881305637983,340.73978486646877,349.3382789317508,405.20862759643916
labeled-data\Pil02\img399.png,638.5000000000002,261.10180267062304,583.511869436202,317.03800445103855,661.2537091988133,296.1804376854599,601.5252225519289,376.7664910979228,686.851632047478,299.9727225519287,646.084569732938,387.1952744807121,719.0860534124631,311.34957715133527,712.4495548961427,343.58399851632043,767.4376854599409,316.0899332344213,797.7759643916918,356.8569955489614,467.84718100890217,283.85551186943616,519.9910979228489,292.38815281899105,457.41839762611284,309.4534347181008,514.3026706231456,361.59735163204743,417.59940652818995,322.72643175074177,445.09347181008917,398.57212908011866,387.2611275964393,329.36293026706227,404.32640949554906,402.3644139465875,365.4554896142434,325.57064540059343,337.01335311572706,392.88370178041544
labeled-data\Pil02\img418.png,645.1364985163207,252.56916172106816,591.0964391691396,305.661149851632,665.9940652818993,281.0112982195845,606.2655786350151,366.3377077151335,695.3842729970329,300.92079376854593,657.4614243323444,378.6626335311572,735.2032640949558,312.2976483679525,743.7359050445107,373.9222774480712,772.1780415430271,294.28429525222543,805.3605341246293,345.4801409495549,475.43175074183983,272.4786572700296,530.4198813056382,281.0112982195845,459.3145400593473,286.69972551928777,520.939169139466,350.2204970326409,427.08011869436206,307.55729228486643,450.7818991097924,380.55877596439166,398.6379821958457,307.55729228486643,408.11869436201783,385.2991320474777,377.78041543026717,302.8169362017804,343.6498516320475,377.71456231454
labeled-data\Pil02\img427.png,654.6172106824929,247.8288056379821,603.4213649851633,298.0765801186943,675.4747774480716,279.1151557863501,615.7462908011871,364.4415652818991,702.9688427299707,298.0765801186943,662.2017804154304,374.87034866468844,747.5281899109796,299.0246513353115,751.3204747774485,371.07806379821955,781.6587537091991,290.4920103857566,813.8931750741842,325.57064540059343,487.7566765578636,265.8421587537091,540.8486646884276,276.27094213649843,469.7433234421366,281.0112982195845,530.4198813056382,346.4282121661721,433.7166172106826,296.1804376854599,460.2626112759645,381.5068471810089,409.06676557863506,305.661149851632,415.7032640949556,383.4029896142433,381.57270029673595,307.55729228486643,354.07863501483683,372.974206231454
labeled-data\Pil02\img456.png,655.56528189911,238.34809347181,605.3175074183978,286.69972551928777,673.5786350148371,271.5305860534124,619.538575667656,351.1685682492581,703.9169139465878,286.69972551928777,665.0459940652822,367.2857789317507,745.6320474777451,294.28429525222543,749.424332344214,361.59735163204743,786.3991097922851,282.90744065281893,818.6335311572705,335.99942878338277,486.8086053412464,254.4653041543026,541.7967359050447,265.8421587537091,473.5356083086055,272.4786572700296,530.4198813056382,336.9475,437.5089020771514,291.4400816023738,459.3145400593473,366.3377077151335,406.2225519287834,296.1804376854599,418.54747774480717,365.3896364985163,385.36498516320484,292.38815281899105,354.07863501483683,356.8569955489613
